,Emission,Channel_number,comp,time,Type,dt1,dt2,intensity1,intensity2,intensity3,position,d1_time,d2_time,d3_time,Totalbio,Leaf3
9483,24.8462,1,mono,0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9484,24.8462,71,mono,0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9485,23.5896,1,mono,1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9486,23.5896,71,mono,1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9487,28.9653,1,mono,1.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9488,28.9653,71,mono,1.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9489,22.3299,1,mono,2,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9490,22.3299,71,mono,2,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9491,0.702583,1,mono,2.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9492,0.702583,71,mono,2.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9493,27.7314,1,mono,3,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9494,27.7314,71,mono,3,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9495,38.2612,1,mono,4,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9496,38.2612,71,mono,4,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9497,39.2858,1,mono,4.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9498,39.2858,71,mono,4.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9499,31.6985,1,mono,5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9500,31.6985,71,mono,5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9501,12.5879,1,mono,6,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9502,12.5879,71,mono,6,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9503,35.8128,1,mono,6.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9504,35.8128,71,mono,6.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9505,24.2605,1,mono,7,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9506,24.2605,71,mono,7,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9507,27.6484,1,mono,7.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9508,27.6484,71,mono,7.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9509,34.4699,1,mono,8,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9510,34.4699,71,mono,8,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9511,28.3767,1,mono,8.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9512,28.3767,71,mono,8.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9513,41.9048,1,mono,9,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9514,41.9048,71,mono,9,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9515,38.9675,1,mono,9.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9516,38.9675,71,mono,9.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9517,31.7011,1,mono,10,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9518,31.7011,71,mono,10,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9519,23.4422,1,mono,10.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9520,23.4422,71,mono,10.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9521,31.3815,1,mono,11,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9522,31.3815,71,mono,11,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9523,28.3316,1,mono,11.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9524,28.3316,71,mono,11.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9525,30.6172,1,mono,12,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9526,30.6172,71,mono,12,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9527,37.7195,1,mono,12.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9528,37.7195,71,mono,12.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9529,34.721,1,mono,13,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9530,34.721,71,mono,13,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9531,39.2336,1,mono,13.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9532,39.2336,71,mono,13.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9533,29.0132,1,mono,14,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9534,29.0132,71,mono,14,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9535,27.8969,1,mono,14.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9536,27.8969,71,mono,14.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9537,35.9651,1,mono,15,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9538,35.9651,71,mono,15,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9539,33.2981,1,mono,15.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9540,33.2981,71,mono,15.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9541,32.9396,1,mono,16,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9542,32.9396,71,mono,16,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9543,40.3292,1,mono,16.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9544,40.3292,71,mono,16.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9545,40.8774,1,mono,17,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9546,40.8774,71,mono,17,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9547,37.4015,1,mono,17.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9548,37.4015,71,mono,17.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9549,37.4991,1,mono,18,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9550,37.4991,71,mono,18,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9551,38.9866,1,mono,18.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9552,38.9866,71,mono,18.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9553,29.7776,1,mono,19,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9554,29.7776,71,mono,19,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9555,36.7516,1,mono,19.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9556,36.7516,71,mono,19.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9557,41.3972,1,mono,20,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9558,41.3972,71,mono,20,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9559,38.5812,1,mono,20.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9560,38.5812,71,mono,20.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9561,38.8355,1,mono,21,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9562,38.8355,71,mono,21,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9563,38.9689,1,mono,21.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9564,38.9689,71,mono,21.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9565,45.608,1,mono,22,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9566,45.608,71,mono,22,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9567,35.4822,1,mono,22.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9568,35.4822,71,mono,22.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9569,5.32974,1,sesq,-1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9570,5.32974,71,sesq,-1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9571,4.57016,1,sesq,-0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9572,4.57016,71,sesq,-0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9573,2.65408,1,sesq,0,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9574,2.65408,71,sesq,0,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9575,4.60308,1,sesq,0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9576,4.60308,71,sesq,0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9577,3.62921,1,sesq,1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9578,3.62921,71,sesq,1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9579,4.0288,1,sesq,1.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9580,4.0288,71,sesq,1.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9581,4.21449,1,sesq,2,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9582,4.21449,71,sesq,2,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9583,3.60368,1,sesq,2.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9584,3.60368,71,sesq,2.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9585,4.30767,1,sesq,3,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9586,4.30767,71,sesq,3,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9587,4.73612,1,sesq,4,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9588,4.73612,71,sesq,4,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9589,4.37697,1,sesq,4.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9590,4.37697,71,sesq,4.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9591,4.59271,1,sesq,5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9592,4.59271,71,sesq,5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9593,3.06359,1,sesq,6,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9594,3.06359,71,sesq,6,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9595,3.33654,1,sesq,6.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9596,3.33654,71,sesq,6.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9597,1.00E-08,1,sesq,7,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9598,1.00E-08,71,sesq,7,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9599,3.34396,1,sesq,7.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9600,3.34396,71,sesq,7.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9601,4.85644,1,sesq,8,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9602,4.85644,71,sesq,8,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9603,2.54047,1,sesq,8.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9604,2.54047,71,sesq,8.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9605,4.20663,1,sesq,9,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9606,4.20663,71,sesq,9,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9607,4.69751,1,sesq,9.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9608,4.69751,71,sesq,9.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9609,5.16548,1,sesq,10,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9610,5.16548,71,sesq,10,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9611,1.63044,1,sesq,10.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9612,1.63044,71,sesq,10.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9613,2.92195,1,sesq,11,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9614,2.92195,71,sesq,11,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9615,1.04802,1,sesq,11.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9616,1.04802,71,sesq,11.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9617,3.62682,1,sesq,12,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9618,3.62682,71,sesq,12,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9619,5.96424,1,sesq,12.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9620,5.96424,71,sesq,12.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9621,4.26339,1,sesq,13,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9622,4.26339,71,sesq,13,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9623,4.64029,1,sesq,13.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9624,4.64029,71,sesq,13.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9625,4.02886,1,sesq,14,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9626,4.02886,71,sesq,14,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9627,1.00E-08,1,sesq,14.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9628,1.00E-08,71,sesq,14.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9629,3.9075,1,sesq,15,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9630,3.9075,71,sesq,15,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9631,3.67297,1,sesq,15.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9632,3.67297,71,sesq,15.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9633,4.99318,1,sesq,16,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9634,4.99318,71,sesq,16,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9635,5.81166,1,sesq,16.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9636,5.81166,71,sesq,16.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9637,2.63353,1,sesq,17,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9638,2.63353,71,sesq,17,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9639,1.47291,1,sesq,17.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9640,1.47291,71,sesq,17.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9641,5.01606,1,sesq,18,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9642,5.01606,71,sesq,18,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9643,4.59939,1,sesq,18.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9644,4.59939,71,sesq,18.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9645,2.83911,1,sesq,19,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9646,2.83911,71,sesq,19,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9647,3.67631,1,sesq,19.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9648,3.67631,71,sesq,19.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9649,1.96235,1,sesq,20,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9650,1.96235,71,sesq,20,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9651,5.45885,1,sesq,20.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9652,5.45885,71,sesq,20.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9653,5.14777,1,sesq,21,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9654,5.14777,71,sesq,21,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9655,3.41986,1,sesq,21.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9656,3.41986,71,sesq,21.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9657,4.79437,1,sesq,22,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9658,4.79437,71,sesq,22,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
9659,2.81769,1,sesq,22.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.22,0.69
9660,2.81769,71,sesq,22.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.77,0.82
12421,1.00E-08,90,DMNT,-1,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12422,1.00E-08,90,DMNT,-0.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12423,0.614258,90,DMNT,0,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12424,1.00E-08,90,DMNT,0.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12425,1.81458,90,DMNT,1,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12426,7.25848,90,DMNT,1.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12427,14.8345,90,DMNT,2,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12428,19.5994,90,DMNT,2.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12429,22.5708,90,DMNT,3,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12430,15.2747,90,DMNT,4,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12431,13.5592,90,DMNT,4.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12432,20.7254,90,DMNT,5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12433,42.5901,90,DMNT,6,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12434,35.916,90,DMNT,6.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12435,22.4531,90,DMNT,7,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12436,8.32908,90,DMNT,7.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12437,14.9712,90,DMNT,8,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12438,19.0256,90,DMNT,8.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12439,49.6357,90,DMNT,9,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12440,51.439,90,DMNT,9.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12441,60.4338,90,DMNT,10,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12442,45.5921,90,DMNT,10.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12443,28.9691,90,DMNT,11,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12444,17.6847,90,DMNT,11.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12445,15.4695,90,DMNT,12,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12446,11.9257,90,DMNT,12.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12447,9.50326,90,DMNT,13,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12448,5.0534,90,DMNT,13.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12449,5.15864,90,DMNT,14,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12450,1.18673,90,DMNT,14.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12451,1.62463,90,DMNT,15,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12452,3.20698,90,DMNT,15.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12453,1.68664,90,DMNT,16,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12454,1.80895,90,DMNT,16.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12455,1.71053,90,DMNT,17,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12456,1.02834,90,DMNT,17.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12457,0.896954,90,DMNT,18,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12458,0.559193,90,DMNT,18.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12459,1.00E-08,90,DMNT,19,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12460,0.632899,90,DMNT,19.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12461,1.51909,90,DMNT,20,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12462,2.30843,90,DMNT,20.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12463,1.7007,90,DMNT,21,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12464,0.341008,90,DMNT,21.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12465,1.50907,90,DMNT,22,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12466,1.6048,90,DMNT,22.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12467,0.822582,90,TMTT,-1,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12468,1.00E-08,90,TMTT,-0.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12469,0.394385,90,TMTT,0,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12470,0.306587,90,TMTT,0.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12471,0.41823,90,TMTT,1,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12472,0.977542,90,TMTT,1.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12473,0.936208,90,TMTT,2,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12474,0.646967,90,TMTT,2.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12475,1.19979,90,TMTT,3,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12476,1.85724,90,TMTT,4,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12477,2.43551,90,TMTT,4.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12478,1.92515,90,TMTT,5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12479,1.09284,90,TMTT,6,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12480,2.12071,90,TMTT,6.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12481,2.52746,90,TMTT,7,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12482,2.86944,90,TMTT,7.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12483,3.82857,90,TMTT,8,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12484,2.71382,90,TMTT,8.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12485,2.60427,90,TMTT,9,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12486,1.00E-08,90,TMTT,9.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12487,2.71202,90,TMTT,10,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12488,1.34363,90,TMTT,10.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12489,3.20286,90,TMTT,11,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12490,2.22058,90,TMTT,11.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12491,4.15908,90,TMTT,12,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12492,2.27649,90,TMTT,12.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12493,3.05224,90,TMTT,13,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12494,2.01866,90,TMTT,13.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12495,1.29485,90,TMTT,14,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
