,Emission,Channel_number,comp,time,Type,intensity1,position,d1_time,Totalbio,Leaf3
2016,0.928775,67,DMNT,17,b,15_min_feeding,Wholeplant,10.5,67,67
2017,1.1732,67,DMNT,17.5,b,15_min_feeding,Wholeplant,10.5,67,67
2018,1.59558,67,DMNT,18,b,15_min_feeding,Wholeplant,10.5,67,67
2019,1.60837,67,DMNT,18.5,b,15_min_feeding,Wholeplant,10.5,67,67
2020,0.960848,67,DMNT,19,b,15_min_feeding,Wholeplant,10.5,67,67
2021,0.998205,67,DMNT,19.5,b,15_min_feeding,Wholeplant,10.5,67,67
2022,0.752587,67,DMNT,20,b,15_min_feeding,Wholeplant,10.5,67,67
2023,1.03427,67,DMNT,20.5,b,15_min_feeding,Wholeplant,10.5,67,67
2024,0.409027,67,DMNT,21,b,15_min_feeding,Wholeplant,10.5,67,67
2025,0.920435,67,TMTT,-1,b,15_min_feeding,Wholeplant,10.5,67,67
2026,0.694349,67,TMTT,-0.5,b,15_min_feeding,Wholeplant,10.5,67,67
2027,0.717234,67,TMTT,0,b,15_min_feeding,Wholeplant,10.5,67,67
2028,0.531073,67,TMTT,0.5,b,15_min_feeding,Wholeplant,10.5,67,67
2029,0.137404,67,TMTT,1,b,15_min_feeding,Wholeplant,10.5,67,67
2030,0.446229,67,TMTT,1.5,b,15_min_feeding,Wholeplant,10.5,67,67
2031,1.01371,67,TMTT,2,b,15_min_feeding,Wholeplant,10.5,67,67
2032,0.62664,67,TMTT,2.5,b,15_min_feeding,Wholeplant,10.5,67,67
2033,0.539666,67,TMTT,3,b,15_min_feeding,Wholeplant,10.5,67,67
2034,1.02722,67,TMTT,4,b,15_min_feeding,Wholeplant,10.5,67,67
2035,1.62691,67,TMTT,4.5,b,15_min_feeding,Wholeplant,10.5,67,67
2036,1.96496,67,TMTT,5,b,15_min_feeding,Wholeplant,10.5,67,67
2037,1.67748,67,TMTT,5.5,b,15_min_feeding,Wholeplant,10.5,67,67
2038,1.94384,67,TMTT,6,b,15_min_feeding,Wholeplant,10.5,67,67
2039,1.39735,67,TMTT,6.5,b,15_min_feeding,Wholeplant,10.5,67,67
2040,2.64526,67,TMTT,7,b,15_min_feeding,Wholeplant,10.5,67,67
2041,1.52277,67,TMTT,7.5,b,15_min_feeding,Wholeplant,10.5,67,67
2042,0.618806,67,TMTT,8,b,15_min_feeding,Wholeplant,10.5,67,67
2043,2.20392,67,TMTT,8.5,b,15_min_feeding,Wholeplant,10.5,67,67
2044,2.12413,67,TMTT,9,b,15_min_feeding,Wholeplant,10.5,67,67
2045,1.6421,67,TMTT,9.5,b,15_min_feeding,Wholeplant,10.5,67,67
2046,1.72472,67,TMTT,10,b,15_min_feeding,Wholeplant,10.5,67,67
2047,0.72272,67,TMTT,10.5,b,15_min_feeding,Wholeplant,10.5,67,67
2048,0.622667,67,TMTT,11,b,15_min_feeding,Wholeplant,10.5,67,67
2049,0.795815,67,TMTT,11.5,b,15_min_feeding,Wholeplant,10.5,67,67
2050,0.897408,67,TMTT,12,b,15_min_feeding,Wholeplant,10.5,67,67
2051,1.00E-08,67,TMTT,12.5,b,15_min_feeding,Wholeplant,10.5,67,67
2052,1.16734,67,TMTT,13,b,15_min_feeding,Wholeplant,10.5,67,67
2053,0.823762,67,TMTT,13.5,b,15_min_feeding,Wholeplant,10.5,67,67
2054,1.16646,67,TMTT,14,b,15_min_feeding,Wholeplant,10.5,67,67
2055,0.0945278,67,TMTT,14.5,b,15_min_feeding,Wholeplant,10.5,67,67
2056,0.32197,67,TMTT,15,b,15_min_feeding,Wholeplant,10.5,67,67
2057,1.0532,67,TMTT,15.5,b,15_min_feeding,Wholeplant,10.5,67,67
2058,1.04564,67,TMTT,16,b,15_min_feeding,Wholeplant,10.5,67,67
2059,0.579912,67,TMTT,16.5,b,15_min_feeding,Wholeplant,10.5,67,67
2060,0.456955,67,TMTT,17,b,15_min_feeding,Wholeplant,10.5,67,67
2061,0.823665,67,TMTT,17.5,b,15_min_feeding,Wholeplant,10.5,67,67
2062,0.201537,67,TMTT,18,b,15_min_feeding,Wholeplant,10.5,67,67
2063,0.616527,67,TMTT,18.5,b,15_min_feeding,Wholeplant,10.5,67,67
2064,0.799588,67,TMTT,19,b,15_min_feeding,Wholeplant,10.5,67,67
2065,0.803941,67,TMTT,19.5,b,15_min_feeding,Wholeplant,10.5,67,67
2066,0.514007,67,TMTT,20,b,15_min_feeding,Wholeplant,10.5,67,67
2067,1.12333,67,TMTT,20.5,b,15_min_feeding,Wholeplant,10.5,67,67
2068,0.503626,67,TMTT,21,b,15_min_feeding,Wholeplant,10.5,67,67
2069,3.51562,67,indole,-1,b,15_min_feeding,Wholeplant,10.5,67,67
2070,5.42699,67,indole,-0.5,b,15_min_feeding,Wholeplant,10.5,67,67
2071,4.70532,67,indole,0,b,15_min_feeding,Wholeplant,10.5,67,67
2072,3.03315,67,indole,0.5,b,15_min_feeding,Wholeplant,10.5,67,67
2073,1.94345,67,indole,1,b,15_min_feeding,Wholeplant,10.5,67,67
2074,4.64395,67,indole,1.5,b,15_min_feeding,Wholeplant,10.5,67,67
2075,6.32257,67,indole,2,b,15_min_feeding,Wholeplant,10.5,67,67
2076,9.64231,67,indole,2.5,b,15_min_feeding,Wholeplant,10.5,67,67
2077,5.85051,67,indole,3,b,15_min_feeding,Wholeplant,10.5,67,67
2078,4.54962,67,indole,4,b,15_min_feeding,Wholeplant,10.5,67,67
2079,3.02992,67,indole,4.5,b,15_min_feeding,Wholeplant,10.5,67,67
2080,2.51651,67,indole,5,b,15_min_feeding,Wholeplant,10.5,67,67
2081,0.303457,67,indole,5.5,b,15_min_feeding,Wholeplant,10.5,67,67
2082,0.177373,67,indole,6,b,15_min_feeding,Wholeplant,10.5,67,67
2083,0.825878,67,indole,6.5,b,15_min_feeding,Wholeplant,10.5,67,67
2084,1.00E-08,67,indole,7,b,15_min_feeding,Wholeplant,10.5,67,67
2085,1.67011,67,indole,7.5,b,15_min_feeding,Wholeplant,10.5,67,67
2086,1.00E-08,67,indole,8,b,15_min_feeding,Wholeplant,10.5,67,67
2087,1.35551,67,indole,8.5,b,15_min_feeding,Wholeplant,10.5,67,67
2088,0.455477,67,indole,9,b,15_min_feeding,Wholeplant,10.5,67,67
2089,0.63695,67,indole,9.5,b,15_min_feeding,Wholeplant,10.5,67,67
2090,2.01039,67,indole,10,b,15_min_feeding,Wholeplant,10.5,67,67
2091,1.49681,67,indole,10.5,b,15_min_feeding,Wholeplant,10.5,67,67
2092,1.42897,67,indole,11,b,15_min_feeding,Wholeplant,10.5,67,67
2093,0.778014,67,indole,11.5,b,15_min_feeding,Wholeplant,10.5,67,67
2094,0.719823,67,indole,12,b,15_min_feeding,Wholeplant,10.5,67,67
2095,0.878747,67,indole,12.5,b,15_min_feeding,Wholeplant,10.5,67,67
2096,0.888705,67,indole,13,b,15_min_feeding,Wholeplant,10.5,67,67
2097,1.00E-08,67,indole,13.5,b,15_min_feeding,Wholeplant,10.5,67,67
2098,1.43148,67,indole,14,b,15_min_feeding,Wholeplant,10.5,67,67
2099,1.05369,67,indole,14.5,b,15_min_feeding,Wholeplant,10.5,67,67
2100,0.40266,67,indole,15,b,15_min_feeding,Wholeplant,10.5,67,67
2101,1.74181,67,indole,15.5,b,15_min_feeding,Wholeplant,10.5,67,67
2102,1.01782,67,indole,16,b,15_min_feeding,Wholeplant,10.5,67,67
2103,0.821737,67,indole,16.5,b,15_min_feeding,Wholeplant,10.5,67,67
2104,1.00E-08,67,indole,17,b,15_min_feeding,Wholeplant,10.5,67,67
2105,0.648471,67,indole,17.5,b,15_min_feeding,Wholeplant,10.5,67,67
2106,1.00E-08,67,indole,18,b,15_min_feeding,Wholeplant,10.5,67,67
2107,0.687094,67,indole,18.5,b,15_min_feeding,Wholeplant,10.5,67,67
2108,0.90743,67,indole,19,b,15_min_feeding,Wholeplant,10.5,67,67
2109,1.16887,67,indole,19.5,b,15_min_feeding,Wholeplant,10.5,67,67
2110,1.00E-08,67,indole,20,b,15_min_feeding,Wholeplant,10.5,67,67
2111,1.34208,67,indole,20.5,b,15_min_feeding,Wholeplant,10.5,67,67
2112,0.215634,67,indole,21,b,15_min_feeding,Wholeplant,10.5,67,67
2113,32.4828,67,mono,-1,b,15_min_feeding,Wholeplant,10.5,67,67
2114,42.8797,67,mono,-0.5,b,15_min_feeding,Wholeplant,10.5,67,67
2115,45.652,67,mono,0,b,15_min_feeding,Wholeplant,10.5,67,67
2116,44.0362,67,mono,0.5,b,15_min_feeding,Wholeplant,10.5,67,67
2117,33.8966,67,mono,1,b,15_min_feeding,Wholeplant,10.5,67,67
2118,45.2275,67,mono,1.5,b,15_min_feeding,Wholeplant,10.5,67,67
2119,39.0046,67,mono,2,b,15_min_feeding,Wholeplant,10.5,67,67
2120,54.2378,67,mono,2.5,b,15_min_feeding,Wholeplant,10.5,67,67
2121,60.8129,67,mono,3,b,15_min_feeding,Wholeplant,10.5,67,67
2122,71.7617,67,mono,4,b,15_min_feeding,Wholeplant,10.5,67,67
2123,72.9656,67,mono,4.5,b,15_min_feeding,Wholeplant,10.5,67,67
2124,71.2626,67,mono,5,b,15_min_feeding,Wholeplant,10.5,67,67
2125,53.4145,67,mono,5.5,b,15_min_feeding,Wholeplant,10.5,67,67
2126,74.5938,67,mono,6,b,15_min_feeding,Wholeplant,10.5,67,67
2127,42.2616,67,mono,6.5,b,15_min_feeding,Wholeplant,10.5,67,67
2128,71.1396,67,mono,7,b,15_min_feeding,Wholeplant,10.5,67,67
2129,65.4517,67,mono,7.5,b,15_min_feeding,Wholeplant,10.5,67,67
2130,64.9212,67,mono,8,b,15_min_feeding,Wholeplant,10.5,67,67
2131,63.3264,67,mono,8.5,b,15_min_feeding,Wholeplant,10.5,67,67
2132,64.2303,67,mono,9,b,15_min_feeding,Wholeplant,10.5,67,67
2133,32.5325,67,mono,9.5,b,15_min_feeding,Wholeplant,10.5,67,67
2134,56.5857,67,mono,10,b,15_min_feeding,Wholeplant,10.5,67,67
2135,40.7156,67,mono,10.5,b,15_min_feeding,Wholeplant,10.5,67,67
2136,32.678,67,mono,11,b,15_min_feeding,Wholeplant,10.5,67,67
2137,49.9178,67,mono,11.5,b,15_min_feeding,Wholeplant,10.5,67,67
2138,46.9528,67,mono,12,b,15_min_feeding,Wholeplant,10.5,67,67
2139,28.5601,67,mono,12.5,b,15_min_feeding,Wholeplant,10.5,67,67
2140,45.8885,67,mono,13,b,15_min_feeding,Wholeplant,10.5,67,67
2141,45.4817,67,mono,13.5,b,15_min_feeding,Wholeplant,10.5,67,67
2142,48.8721,67,mono,14,b,15_min_feeding,Wholeplant,10.5,67,67
2143,37.5995,67,mono,14.5,b,15_min_feeding,Wholeplant,10.5,67,67
2144,42.5567,67,mono,15,b,15_min_feeding,Wholeplant,10.5,67,67
2145,44.5423,67,mono,15.5,b,15_min_feeding,Wholeplant,10.5,67,67
2146,41.5271,67,mono,16,b,15_min_feeding,Wholeplant,10.5,67,67
2147,43.9395,67,mono,16.5,b,15_min_feeding,Wholeplant,10.5,67,67
2148,27.9448,67,mono,17,b,15_min_feeding,Wholeplant,10.5,67,67
2149,44.603,67,mono,17.5,b,15_min_feeding,Wholeplant,10.5,67,67
2150,34.9484,67,mono,18,b,15_min_feeding,Wholeplant,10.5,67,67
2151,30.4418,67,mono,18.5,b,15_min_feeding,Wholeplant,10.5,67,67
2152,47.2388,67,mono,19,b,15_min_feeding,Wholeplant,10.5,67,67
2153,33.9904,67,mono,19.5,b,15_min_feeding,Wholeplant,10.5,67,67
2154,32.2218,67,mono,20,b,15_min_feeding,Wholeplant,10.5,67,67
2155,42.2921,67,mono,20.5,b,15_min_feeding,Wholeplant,10.5,67,67
2156,45.4635,67,mono,21,b,15_min_feeding,Wholeplant,10.5,67,67
2157,5.91803,67,sesq,-1,b,15_min_feeding,Wholeplant,10.5,67,67
2158,4.92638,67,sesq,-0.5,b,15_min_feeding,Wholeplant,10.5,67,67
2159,3.15302,67,sesq,0,b,15_min_feeding,Wholeplant,10.5,67,67
2160,3.75031,67,sesq,0.5,b,15_min_feeding,Wholeplant,10.5,67,67
2161,3.18171,67,sesq,1,b,15_min_feeding,Wholeplant,10.5,67,67
2162,3.02991,67,sesq,1.5,b,15_min_feeding,Wholeplant,10.5,67,67
2163,3.28053,67,sesq,2,b,15_min_feeding,Wholeplant,10.5,67,67
2164,3.80337,67,sesq,2.5,b,15_min_feeding,Wholeplant,10.5,67,67
2165,4.93354,67,sesq,3,b,15_min_feeding,Wholeplant,10.5,67,67
2166,5.15212,67,sesq,4,b,15_min_feeding,Wholeplant,10.5,67,67
2167,6.16851,67,sesq,4.5,b,15_min_feeding,Wholeplant,10.5,67,67
2168,7.59113,67,sesq,5,b,15_min_feeding,Wholeplant,10.5,67,67
2169,6.45642,67,sesq,5.5,b,15_min_feeding,Wholeplant,10.5,67,67
2170,6.14129,67,sesq,6,b,15_min_feeding,Wholeplant,10.5,67,67
2171,1.43372,67,sesq,6.5,b,15_min_feeding,Wholeplant,10.5,67,67
2172,6.30678,67,sesq,7,b,15_min_feeding,Wholeplant,10.5,67,67
2173,6.53875,67,sesq,7.5,b,15_min_feeding,Wholeplant,10.5,67,67
2174,5.39199,67,sesq,8,b,15_min_feeding,Wholeplant,10.5,67,67
2175,6.20128,67,sesq,8.5,b,15_min_feeding,Wholeplant,10.5,67,67
2176,6.44506,67,sesq,9,b,15_min_feeding,Wholeplant,10.5,67,67
2177,4.25969,67,sesq,9.5,b,15_min_feeding,Wholeplant,10.5,67,67
2178,6.07419,67,sesq,10,b,15_min_feeding,Wholeplant,10.5,67,67
2179,4.55287,67,sesq,10.5,b,15_min_feeding,Wholeplant,10.5,67,67
2180,3.66336,67,sesq,11,b,15_min_feeding,Wholeplant,10.5,67,67
2181,5.51689,67,sesq,11.5,b,15_min_feeding,Wholeplant,10.5,67,67
2182,6.16769,67,sesq,12,b,15_min_feeding,Wholeplant,10.5,67,67
2183,3.0448,67,sesq,12.5,b,15_min_feeding,Wholeplant,10.5,67,67
2184,5.69959,67,sesq,13,b,15_min_feeding,Wholeplant,10.5,67,67
2185,4.78965,67,sesq,13.5,b,15_min_feeding,Wholeplant,10.5,67,67
2186,4.75844,67,sesq,14,b,15_min_feeding,Wholeplant,10.5,67,67
2187,2.58959,67,sesq,14.5,b,15_min_feeding,Wholeplant,10.5,67,67
2188,5.41007,67,sesq,15,b,15_min_feeding,Wholeplant,10.5,67,67
2189,4.41241,67,sesq,15.5,b,15_min_feeding,Wholeplant,10.5,67,67
2190,4.35077,67,sesq,16,b,15_min_feeding,Wholeplant,10.5,67,67
2191,3.72154,67,sesq,16.5,b,15_min_feeding,Wholeplant,10.5,67,67
2192,2.60656,67,sesq,17,b,15_min_feeding,Wholeplant,10.5,67,67
2193,4.53392,67,sesq,17.5,b,15_min_feeding,Wholeplant,10.5,67,67
2194,1.00E-08,67,sesq,18,b,15_min_feeding,Wholeplant,10.5,67,67
2195,2.90797,67,sesq,18.5,b,15_min_feeding,Wholeplant,10.5,67,67
2196,4.13255,67,sesq,19,b,15_min_feeding,Wholeplant,10.5,67,67
2197,1.54651,67,sesq,19.5,b,15_min_feeding,Wholeplant,10.5,67,67
2198,3.02117,67,sesq,20,b,15_min_feeding,Wholeplant,10.5,67,67
2199,5.19193,67,sesq,20.5,b,15_min_feeding,Wholeplant,10.5,67,67
2200,4.53161,67,sesq,21,b,15_min_feeding,Wholeplant,10.5,67,67
2421,1.00E-08,71,DMNT,-1,a,NA,Wholeplant,NA,71,71
2422,0.994909,71,DMNT,-0.5,a,NA,Wholeplant,NA,71,71
2423,1.1004,71,DMNT,0,a,NA,Wholeplant,NA,71,71
2424,1.19464,71,DMNT,0.5,a,NA,Wholeplant,NA,71,71
2425,1.0697,71,DMNT,1,a,NA,Wholeplant,NA,71,71
2426,0.340794,71,DMNT,1.5,a,NA,Wholeplant,NA,71,71
2427,1.86961,71,DMNT,2,a,NA,Wholeplant,NA,71,71
2428,2.33209,71,DMNT,2.5,a,NA,Wholeplant,NA,71,71
2429,2.05929,71,DMNT,3,a,NA,Wholeplant,NA,71,71
2430,3.58499,71,DMNT,4,a,NA,Wholeplant,NA,71,71
2431,3.97906,71,DMNT,4.5,a,NA,Wholeplant,NA,71,71
2432,4.37204,71,DMNT,5,a,NA,Wholeplant,NA,71,71
2433,1.00E-08,71,DMNT,5.5,a,NA,Wholeplant,NA,71,71
2434,3.72724,71,DMNT,6,a,NA,Wholeplant,NA,71,71
2435,3.31146,71,DMNT,6.5,a,NA,Wholeplant,NA,71,71
2436,0.421521,71,DMNT,7,a,NA,Wholeplant,NA,71,71
2437,1.00E-08,71,DMNT,7.5,a,NA,Wholeplant,NA,71,71
2438,3.51155,71,DMNT,8,a,NA,Wholeplant,NA,71,71
2439,1.17429,71,DMNT,8.5,a,NA,Wholeplant,NA,71,71
2440,1.71238,71,DMNT,9,a,NA,Wholeplant,NA,71,71
2441,2.23483,71,DMNT,9.5,a,NA,Wholeplant,NA,71,71
2442,1.22343,71,DMNT,10,a,NA,Wholeplant,NA,71,71
2443,0.458344,71,DMNT,10.5,a,NA,Wholeplant,NA,71,71
2444,1.43644,71,DMNT,11,a,NA,Wholeplant,NA,71,71
2445,1.52502,71,DMNT,11.5,a,NA,Wholeplant,NA,71,71
2446,0.550766,71,DMNT,12,a,NA,Wholeplant,NA,71,71
2447,0.938772,71,DMNT,12.5,a,NA,Wholeplant,NA,71,71
2448,0.33694,71,DMNT,13,a,NA,Wholeplant,NA,71,71
2449,1.11694,71,DMNT,13.5,a,NA,Wholeplant,NA,71,71
2450,0.623496,71,DMNT,14,a,NA,Wholeplant,NA,71,71
2451,0.421304,71,DMNT,14.5,a,NA,Wholeplant,NA,71,71
2452,1.06575,71,DMNT,15,a,NA,Wholeplant,NA,71,71
2453,0.681904,71,DMNT,15.5,a,NA,Wholeplant,NA,71,71
2454,1.13027,71,DMNT,16,a,NA,Wholeplant,NA,71,71
2455,1.17171,71,DMNT,16.5,a,NA,Wholeplant,NA,71,71
2456,1.00E-08,71,DMNT,17,a,NA,Wholeplant,NA,71,71
2457,0.199005,71,DMNT,17.5,a,NA,Wholeplant,NA,71,71
2458,1.00E-08,71,DMNT,18,a,NA,Wholeplant,NA,71,71
2459,1.16061,71,DMNT,18.5,a,NA,Wholeplant,NA,71,71
2460,1.27894,71,DMNT,19,a,NA,Wholeplant,NA,71,71
2461,1.0495,71,DMNT,19.5,a,NA,Wholeplant,NA,71,71
2462,0.833017,71,DMNT,20,a,NA,Wholeplant,NA,71,71
2463,0.695962,71,DMNT,20.5,a,NA,Wholeplant,NA,71,71
2464,1.88198,71,DMNT,21,a,NA,Wholeplant,NA,71,71
2465,0.91177,71,TMTT,-1,a,NA,Wholeplant,NA,71,71
2466,1.00E-08,71,TMTT,-0.5,a,NA,Wholeplant,NA,71,71
2467,0.825953,71,TMTT,0,a,NA,Wholeplant,NA,71,71
2468,0.559645,71,TMTT,0.5,a,NA,Wholeplant,NA,71,71
2469,1.00E-08,71,TMTT,1,a,NA,Wholeplant,NA,71,71
2470,0.78949,71,TMTT,1.5,a,NA,Wholeplant,NA,71,71
2471,0.368019,71,TMTT,2,a,NA,Wholeplant,NA,71,71
2472,1.00E-08,71,TMTT,2.5,a,NA,Wholeplant,NA,71,71
2473,0.428142,71,TMTT,3,a,NA,Wholeplant,NA,71,71
2474,0.18746,71,TMTT,4,a,NA,Wholeplant,NA,71,71
2475,0.633695,71,TMTT,4.5,a,NA,Wholeplant,NA,71,71
2476,0.60111,71,TMTT,5,a,NA,Wholeplant,NA,71,71
2477,1.00E-08,71,TMTT,5.5,a,NA,Wholeplant,NA,71,71
2478,0.367642,71,TMTT,6,a,NA,Wholeplant,NA,71,71
2479,0.124907,71,TMTT,6.5,a,NA,Wholeplant,NA,71,71
2480,0.0748707,71,TMTT,7,a,NA,Wholeplant,NA,71,71
2481,1.00E-08,71,TMTT,7.5,a,NA,Wholeplant,NA,71,71
2482,0.413828,71,TMTT,8,a,NA,Wholeplant,NA,71,71
2483,0.72079,71,TMTT,8.5,a,NA,Wholeplant,NA,71,71
2484,0.646148,71,TMTT,9,a,NA,Wholeplant,NA,71,71
2485,0.893533,71,TMTT,9.5,a,NA,Wholeplant,NA,71,71
2486,0.839136,71,TMTT,10,a,NA,Wholeplant,NA,71,71
2487,1.00E-08,71,TMTT,10.5,a,NA,Wholeplant,NA,71,71
2488,0.206678,71,TMTT,11,a,NA,Wholeplant,NA,71,71
2489,1.03669,71,TMTT,11.5,a,NA,Wholeplant,NA,71,71
2490,0.787679,71,TMTT,12,a,NA,Wholeplant,NA,71,71
2491,0.59484,71,TMTT,12.5,a,NA,Wholeplant,NA,71,71
2492,1.00E-08,71,TMTT,13,a,NA,Wholeplant,NA,71,71
2493,0.143187,71,TMTT,13.5,a,NA,Wholeplant,NA,71,71
2494,0.869794,71,TMTT,14,a,NA,Wholeplant,NA,71,71
2495,0.728284,71,TMTT,14.5,a,NA,Wholeplant,NA,71,71
2496,1.03281,71,TMTT,15,a,NA,Wholeplant,NA,71,71
2497,0.339032,71,TMTT,15.5,a,NA,Wholeplant,NA,71,71
2498,0.517988,71,TMTT,16,a,NA,Wholeplant,NA,71,71
2499,1.00E-08,71,TMTT,16.5,a,NA,Wholeplant,NA,71,71
2500,0.857941,71,TMTT,17,a,NA,Wholeplant,NA,71,71
2501,0.292356,71,TMTT,17.5,a,NA,Wholeplant,NA,71,71
2502,0.704297,71,TMTT,18,a,NA,Wholeplant,NA,71,71
2503,0.616199,71,TMTT,18.5,a,NA,Wholeplant,NA,71,71
2504,0.662714,71,TMTT,19,a,NA,Wholeplant,NA,71,71
2505,0.581058,71,TMTT,19.5,a,NA,Wholeplant,NA,71,71
2506,1.00E-08,71,TMTT,20,a,NA,Wholeplant,NA,71,71
2507,0.894614,71,TMTT,20.5,a,NA,Wholeplant,NA,71,71
2508,0.179417,71,TMTT,21,a,NA,Wholeplant,NA,71,71
2509,8.64951,71,indole,-1,a,NA,Wholeplant,NA,71,71
2510,10.6353,71,indole,-0.5,a,NA,Wholeplant,NA,71,71
2511,12.1188,71,indole,0,a,NA,Wholeplant,NA,71,71
2512,10.9587,71,indole,0.5,a,NA,Wholeplant,NA,71,71
2513,6.69278,71,indole,1,a,NA,Wholeplant,NA,71,71
2514,4.10419,71,indole,1.5,a,NA,Wholeplant,NA,71,71
2515,3.67296,71,indole,2,a,NA,Wholeplant,NA,71,71
2516,3.62678,71,indole,2.5,a,NA,Wholeplant,NA,71,71
2517,1.3809,71,indole,3,a,NA,Wholeplant,NA,71,71
2518,2.22844,71,indole,4,a,NA,Wholeplant,NA,71,71
2519,3.66802,71,indole,4.5,a,NA,Wholeplant,NA,71,71
2520,3.35913,71,indole,5,a,NA,Wholeplant,NA,71,71
2521,3.39894,71,indole,5.5,a,NA,Wholeplant,NA,71,71
2522,3.60895,71,indole,6,a,NA,Wholeplant,NA,71,71
2523,1.00E-08,71,indole,6.5,a,NA,Wholeplant,NA,71,71
2524,2.35594,71,indole,7,a,NA,Wholeplant,NA,71,71
2525,2.74745,71,indole,7.5,a,NA,Wholeplant,NA,71,71
2526,3.09165,71,indole,8,a,NA,Wholeplant,NA,71,71
2527,2.78694,71,indole,8.5,a,NA,Wholeplant,NA,71,71
2528,3.25732,71,indole,9,a,NA,Wholeplant,NA,71,71
2529,1.31935,71,indole,9.5,a,NA,Wholeplant,NA,71,71
2530,3.25719,71,indole,10,a,NA,Wholeplant,NA,71,71
2531,0.824044,71,indole,10.5,a,NA,Wholeplant,NA,71,71
2532,1.57118,71,indole,11,a,NA,Wholeplant,NA,71,71
2533,1.96765,71,indole,11.5,a,NA,Wholeplant,NA,71,71
2534,1.54779,71,indole,12,a,NA,Wholeplant,NA,71,71
2535,1.55341,71,indole,12.5,a,NA,Wholeplant,NA,71,71
2536,0.647251,71,indole,13,a,NA,Wholeplant,NA,71,71
2537,1.34401,71,indole,13.5,a,NA,Wholeplant,NA,71,71
2538,1.22087,71,indole,14,a,NA,Wholeplant,NA,71,71
2539,1.00E-08,71,indole,14.5,a,NA,Wholeplant,NA,71,71
2540,1.80198,71,indole,15,a,NA,Wholeplant,NA,71,71
2541,0.507627,71,indole,15.5,a,NA,Wholeplant,NA,71,71
2542,1.2956,71,indole,16,a,NA,Wholeplant,NA,71,71
2543,0.738965,71,indole,16.5,a,NA,Wholeplant,NA,71,71
2544,1.07414,71,indole,17,a,NA,Wholeplant,NA,71,71
2545,0.664832,71,indole,17.5,a,NA,Wholeplant,NA,71,71
2546,1.16882,71,indole,18,a,NA,Wholeplant,NA,71,71
2547,0.539108,71,indole,18.5,a,NA,Wholeplant,NA,71,71
2548,0.103485,71,indole,19,a,NA,Wholeplant,NA,71,71
2549,1.00E-08,71,indole,19.5,a,NA,Wholeplant,NA,71,71
2550,0.0770391,71,indole,20,a,NA,Wholeplant,NA,71,71
2551,0.243422,71,indole,20.5,a,NA,Wholeplant,NA,71,71
2552,1.00E-08,71,indole,21,a,NA,Wholeplant,NA,71,71
2553,44.6556,71,mono,-1,a,NA,Wholeplant,NA,71,71
2554,45.7731,71,mono,-0.5,a,NA,Wholeplant,NA,71,71
2555,33.3394,71,mono,0,a,NA,Wholeplant,NA,71,71
2556,42.1849,71,mono,0.5,a,NA,Wholeplant,NA,71,71
2557,39.039,71,mono,1,a,NA,Wholeplant,NA,71,71
2558,38.6141,71,mono,1.5,a,NA,Wholeplant,NA,71,71
2559,44.4994,71,mono,2,a,NA,Wholeplant,NA,71,71
2560,44.2253,71,mono,2.5,a,NA,Wholeplant,NA,71,71
2561,46.3546,71,mono,3,a,NA,Wholeplant,NA,71,71
2562,44.3106,71,mono,4,a,NA,Wholeplant,NA,71,71
2563,49.8454,71,mono,4.5,a,NA,Wholeplant,NA,71,71
2564,48.6683,71,mono,5,a,NA,Wholeplant,NA,71,71
2565,20.433,71,mono,5.5,a,NA,Wholeplant,NA,71,71
2566,52.1632,71,mono,6,a,NA,Wholeplant,NA,71,71
2567,43.2785,71,mono,6.5,a,NA,Wholeplant,NA,71,71
2568,27.1975,71,mono,7,a,NA,Wholeplant,NA,71,71
2569,29.8055,71,mono,7.5,a,NA,Wholeplant,NA,71,71
2570,41.0168,71,mono,8,a,NA,Wholeplant,NA,71,71
2571,24.1279,71,mono,8.5,a,NA,Wholeplant,NA,71,71
2572,44.4847,71,mono,9,a,NA,Wholeplant,NA,71,71
2573,50.0979,71,mono,9.5,a,NA,Wholeplant,NA,71,71
2574,46.9697,71,mono,10,a,NA,Wholeplant,NA,71,71
2575,45.9817,71,mono,10.5,a,NA,Wholeplant,NA,71,71
2576,36.0456,71,mono,11,a,NA,Wholeplant,NA,71,71
2577,30.3818,71,mono,11.5,a,NA,Wholeplant,NA,71,71
2578,29.5642,71,mono,12,a,NA,Wholeplant,NA,71,71
2579,33.4599,71,mono,12.5,a,NA,Wholeplant,NA,71,71
2580,40.5058,71,mono,13,a,NA,Wholeplant,NA,71,71
2581,42.6385,71,mono,13.5,a,NA,Wholeplant,NA,71,71
2582,27.8789,71,mono,14,a,NA,Wholeplant,NA,71,71
2583,36.9934,71,mono,14.5,a,NA,Wholeplant,NA,71,71
2584,40.8245,71,mono,15,a,NA,Wholeplant,NA,71,71
2585,29.4746,71,mono,15.5,a,NA,Wholeplant,NA,71,71
2586,34.7263,71,mono,16,a,NA,Wholeplant,NA,71,71
2587,35.8756,71,mono,16.5,a,NA,Wholeplant,NA,71,71
2588,36.8888,71,mono,17,a,NA,Wholeplant,NA,71,71
2589,36.8726,71,mono,17.5,a,NA,Wholeplant,NA,71,71
2590,32.099,71,mono,18,a,NA,Wholeplant,NA,71,71
2591,35.4604,71,mono,18.5,a,NA,Wholeplant,NA,71,71
