,Emission,Channel_number,comp,time,Type,intensity1,position,d1_time,Totalbio,Leaf3
7152,1.10932,91,DMNT,4.5,1h,6,Leaf3,23,2.49,0.64
7153,0.229894,91,DMNT,5,1h,6,Leaf3,23,2.49,0.64
7154,0.811076,91,DMNT,5.5,1h,6,Leaf3,23,2.49,0.64
7155,1.30996,91,DMNT,6,1h,6,Leaf3,23,2.49,0.64
7156,0.898848,91,DMNT,6.5,1h,6,Leaf3,23,2.49,0.64
7157,0.566453,91,DMNT,7,1h,6,Leaf3,23,2.49,0.64
7158,0.316157,91,DMNT,7.5,1h,6,Leaf3,23,2.49,0.64
7159,0.581942,91,DMNT,8,1h,6,Leaf3,23,2.49,0.64
7160,0.916092,91,DMNT,8.5,1h,6,Leaf3,23,2.49,0.64
7161,0.624998,91,DMNT,9,1h,6,Leaf3,23,2.49,0.64
7162,1.43701,91,DMNT,9.5,1h,6,Leaf3,23,2.49,0.64
7163,1e-08,91,DMNT,10,1h,6,Leaf3,23,2.49,0.64
7164,0.567458,91,DMNT,10.5,1h,6,Leaf3,23,2.49,0.64
7165,1e-08,91,DMNT,11,1h,6,Leaf3,23,2.49,0.64
7166,1e-08,91,DMNT,11.5,1h,6,Leaf3,23,2.49,0.64
7167,0.377076,91,DMNT,12,1h,6,Leaf3,23,2.49,0.64
7168,1.80443,91,DMNT,12.5,1h,6,Leaf3,23,2.49,0.64
7169,10.6585,91,DMNT,13,1h,6,Leaf3,23,2.49,0.64
7170,14.0465,91,DMNT,13.5,1h,6,Leaf3,23,2.49,0.64
7171,13.3638,91,DMNT,14,1h,6,Leaf3,23,2.49,0.64
7172,8.90583,91,DMNT,14.5,1h,6,Leaf3,23,2.49,0.64
7173,7.2846,91,DMNT,15,1h,6,Leaf3,23,2.49,0.64
7174,4.95681,91,DMNT,15.5,1h,6,Leaf3,23,2.49,0.64
7175,2.22226,91,DMNT,16,1h,6,Leaf3,23,2.49,0.64
7176,1.35772,91,DMNT,16.5,1h,6,Leaf3,23,2.49,0.64
7177,1.24611,91,DMNT,17,1h,6,Leaf3,23,2.49,0.64
7178,0.80783,91,DMNT,17.5,1h,6,Leaf3,23,2.49,0.64
7179,1.02852,91,DMNT,18,1h,6,Leaf3,23,2.49,0.64
7180,0.770043,91,DMNT,18.5,1h,6,Leaf3,23,2.49,0.64
7181,0.335029,91,DMNT,19,1h,6,Leaf3,23,2.49,0.64
7182,0.82807,91,DMNT,19.5,1h,6,Leaf3,23,2.49,0.64
7183,0.673996,91,DMNT,20,1h,6,Leaf3,23,2.49,0.64
7184,1.28245,91,DMNT,20.5,1h,6,Leaf3,23,2.49,0.64
7185,1.76494,91,DMNT,21,1h,6,Leaf3,23,2.49,0.64
7186,1.31262,91,DMNT,21.5,1h,6,Leaf3,23,2.49,0.64
7187,0.741329,91,DMNT,22,1h,6,Leaf3,23,2.49,0.64
7188,1.21672,91,DMNT,22.5,1h,6,Leaf3,23,2.49,0.64
7189,0.797099,91,DMNT,23,1h,6,Leaf3,23,2.49,0.64
7190,0.638143,91,DMNT,23.5,1h,6,Leaf3,23,2.49,0.64
7191,0.367326,91,DMNT,24,1h,6,Leaf3,23,2.49,0.64
7396,0.737478,92,DMNT,-1,1g,6,Leaf3,14.45,2.29,0.62
7397,0.869231,92,DMNT,-0.5,1g,6,Leaf3,14.45,2.29,0.62
7398,0.55079,92,DMNT,0,1g,6,Leaf3,14.45,2.29,0.62
7399,0.732238,92,DMNT,0.5,1g,6,Leaf3,14.45,2.29,0.62
7400,1.16592,92,DMNT,1,1g,6,Leaf3,14.45,2.29,0.62
7401,1.23589,92,DMNT,1.5,1g,6,Leaf3,14.45,2.29,0.62
7402,0.617332,92,DMNT,2,1g,6,Leaf3,14.45,2.29,0.62
7403,1.48698,92,DMNT,2.5,1g,6,Leaf3,14.45,2.29,0.62
7404,1.30579,92,DMNT,3,1g,6,Leaf3,14.45,2.29,0.62
7405,1.27236,92,DMNT,3.5,1g,6,Leaf3,14.45,2.29,0.62
7406,1.00083,92,DMNT,4,1g,6,Leaf3,14.45,2.29,0.62
7407,0.121449,92,DMNT,4.5,1g,6,Leaf3,14.45,2.29,0.62
7408,2.21953,92,DMNT,5,1g,6,Leaf3,14.45,2.29,0.62
7409,11.0604,92,DMNT,5.5,1g,6,Leaf3,14.45,2.29,0.62
7410,16.4827,92,DMNT,6,1g,6,Leaf3,14.45,2.29,0.62
7411,15.7006,92,DMNT,6.5,1g,6,Leaf3,14.45,2.29,0.62
7412,15.0564,92,DMNT,7,1g,6,Leaf3,14.45,2.29,0.62
7413,11.8913,92,DMNT,7.5,1g,6,Leaf3,14.45,2.29,0.62
7414,9.064,92,DMNT,8,1g,6,Leaf3,14.45,2.29,0.62
7415,8.19651,92,DMNT,8.5,1g,6,Leaf3,14.45,2.29,0.62
7416,6.35442,92,DMNT,9,1g,6,Leaf3,14.45,2.29,0.62
7417,5.35906,92,DMNT,9.5,1g,6,Leaf3,14.45,2.29,0.62
7418,4.31609,92,DMNT,10,1g,6,Leaf3,14.45,2.29,0.62
7419,3.59784,92,DMNT,10.5,1g,6,Leaf3,14.45,2.29,0.62
7420,3.00741,92,DMNT,11,1g,6,Leaf3,14.45,2.29,0.62
7421,2.0323,92,DMNT,11.5,1g,6,Leaf3,14.45,2.29,0.62
7422,1.85481,92,DMNT,12,1g,6,Leaf3,14.45,2.29,0.62
7423,1.14595,92,DMNT,12.5,1g,6,Leaf3,14.45,2.29,0.62
7424,1e-08,92,DMNT,13,1g,6,Leaf3,14.45,2.29,0.62
7425,1e-08,92,DMNT,13.5,1g,6,Leaf3,14.45,2.29,0.62
7426,1.22484,92,DMNT,14,1g,6,Leaf3,14.45,2.29,0.62
7427,1.36415,92,DMNT,14.5,1g,6,Leaf3,14.45,2.29,0.62
7428,0.559434,92,DMNT,15,1g,6,Leaf3,14.45,2.29,0.62
7429,1e-08,92,DMNT,15.5,1g,6,Leaf3,14.45,2.29,0.62
7430,0.847241,92,DMNT,16,1g,6,Leaf3,14.45,2.29,0.62
7431,1.45535,92,DMNT,16.5,1g,6,Leaf3,14.45,2.29,0.62
7432,1e-08,92,DMNT,17,1g,6,Leaf3,14.45,2.29,0.62
7433,1.06816,92,DMNT,17.5,1g,6,Leaf3,14.45,2.29,0.62
7434,0.231323,92,DMNT,18,1g,6,Leaf3,14.45,2.29,0.62
7435,0.559806,92,DMNT,18.5,1g,6,Leaf3,14.45,2.29,0.62
7436,1e-08,92,DMNT,19,1g,6,Leaf3,14.45,2.29,0.62
7437,1.15048,92,DMNT,19.5,1g,6,Leaf3,14.45,2.29,0.62
7438,0.783881,92,DMNT,20,1g,6,Leaf3,14.45,2.29,0.62
7439,1e-08,92,DMNT,20.5,1g,6,Leaf3,14.45,2.29,0.62
7440,1.53294,92,DMNT,21,1g,6,Leaf3,14.45,2.29,0.62
7441,0.36875,92,DMNT,21.5,1g,6,Leaf3,14.45,2.29,0.62
7442,0.422763,92,DMNT,22,1g,6,Leaf3,14.45,2.29,0.62
7443,0.323487,92,DMNT,22.5,1g,6,Leaf3,14.45,2.29,0.62
7444,0.663443,92,DMNT,23,1g,6,Leaf3,14.45,2.29,0.62
7445,0.415269,92,DMNT,23.5,1g,6,Leaf3,14.45,2.29,0.62
7446,0.627803,92,DMNT,24,1g,6,Leaf3,14.45,2.29,0.62
7651,0.765079,97,DMNT,-1,1e,6,Leaf3,13.25,1.95,0.57
7652,1e-08,97,DMNT,-0.5,1e,6,Leaf3,13.25,1.95,0.57
7653,0.776225,97,DMNT,0,1e,6,Leaf3,13.25,1.95,0.57
7654,0.648571,97,DMNT,0.5,1e,6,Leaf3,13.25,1.95,0.57
7655,0.904107,97,DMNT,1,1e,6,Leaf3,13.25,1.95,0.57
7656,1e-08,97,DMNT,1.5,1e,6,Leaf3,13.25,1.95,0.57
7657,1e-08,97,DMNT,2,1e,6,Leaf3,13.25,1.95,0.57
7658,1e-08,97,DMNT,2.5,1e,6,Leaf3,13.25,1.95,0.57
7659,0.890013,97,DMNT,3,1e,6,Leaf3,13.25,1.95,0.57
7660,2.38624,97,DMNT,3.5,1e,6,Leaf3,13.25,1.95,0.57
7661,5.52304,97,DMNT,4,1e,6,Leaf3,13.25,1.95,0.57
7662,7.15063,97,DMNT,4.5,1e,6,Leaf3,13.25,1.95,0.57
7663,5.37893,97,DMNT,5,1e,6,Leaf3,13.25,1.95,0.57
7664,6.23502,97,DMNT,5.5,1e,6,Leaf3,13.25,1.95,0.57
7665,4.18656,97,DMNT,6,1e,6,Leaf3,13.25,1.95,0.57
7666,3.99912,97,DMNT,6.5,1e,6,Leaf3,13.25,1.95,0.57
7667,3.6771,97,DMNT,7,1e,6,Leaf3,13.25,1.95,0.57
7668,3.6469,97,DMNT,7.5,1e,6,Leaf3,13.25,1.95,0.57
7669,3.06028,97,DMNT,8,1e,6,Leaf3,13.25,1.95,0.57
7670,2.25777,97,DMNT,8.5,1e,6,Leaf3,13.25,1.95,0.57
7671,2.7367,97,DMNT,9,1e,6,Leaf3,13.25,1.95,0.57
7672,1.8755,97,DMNT,9.5,1e,6,Leaf3,13.25,1.95,0.57
7673,1.73345,97,DMNT,10,1e,6,Leaf3,13.25,1.95,0.57
7674,0.731344,97,DMNT,10.5,1e,6,Leaf3,13.25,1.95,0.57
7675,0.684487,97,DMNT,11,1e,6,Leaf3,13.25,1.95,0.57
7676,1.68806,97,DMNT,11.5,1e,6,Leaf3,13.25,1.95,0.57
7677,1.7085,97,DMNT,12,1e,6,Leaf3,13.25,1.95,0.57
7678,0.245089,97,DMNT,12.5,1e,6,Leaf3,13.25,1.95,0.57
7679,0.805506,97,DMNT,13,1e,6,Leaf3,13.25,1.95,0.57
7680,1.08849,97,DMNT,13.5,1e,6,Leaf3,13.25,1.95,0.57
7681,0.409185,97,DMNT,14,1e,6,Leaf3,13.25,1.95,0.57
7682,1.30368,97,DMNT,14.5,1e,6,Leaf3,13.25,1.95,0.57
7683,0.171209,97,DMNT,15,1e,6,Leaf3,13.25,1.95,0.57
7684,0.389395,97,DMNT,15.5,1e,6,Leaf3,13.25,1.95,0.57
7685,1e-08,97,DMNT,16,1e,6,Leaf3,13.25,1.95,0.57
7686,1e-08,97,DMNT,16.5,1e,6,Leaf3,13.25,1.95,0.57
7687,0.599567,97,DMNT,17,1e,6,Leaf3,13.25,1.95,0.57
7688,0.460829,97,DMNT,17.5,1e,6,Leaf3,13.25,1.95,0.57
7689,0.924873,97,DMNT,18,1e,6,Leaf3,13.25,1.95,0.57
7690,0.263797,97,DMNT,18.5,1e,6,Leaf3,13.25,1.95,0.57
7691,0.712786,97,DMNT,19,1e,6,Leaf3,13.25,1.95,0.57
7692,1e-08,97,DMNT,19.5,1e,6,Leaf3,13.25,1.95,0.57
7693,0.0608793,97,DMNT,20,1e,6,Leaf3,13.25,1.95,0.57
7694,1.20914,97,DMNT,20.5,1e,6,Leaf3,13.25,1.95,0.57
7695,0.212448,97,DMNT,21,1e,6,Leaf3,13.25,1.95,0.57
7696,0.294724,97,DMNT,21.5,1e,6,Leaf3,13.25,1.95,0.57
7697,1.17126,97,DMNT,22,1e,6,Leaf3,13.25,1.95,0.57
7698,0.573691,97,DMNT,22.5,1e,6,Leaf3,13.25,1.95,0.57
7699,1e-08,97,DMNT,23,1e,6,Leaf3,13.25,1.95,0.57
7700,1e-08,97,DMNT,23.5,1e,6,Leaf3,13.25,1.95,0.57
7701,1e-08,97,DMNT,24,1e,6,Leaf3,13.25,1.95,0.57
7906,0.118465,98,DMNT,-1,1h,6,Leaf3,23,2.22,0.63
7907,0.714146,98,DMNT,-0.5,1h,6,Leaf3,23,2.22,0.63
7908,0.000496626,98,DMNT,0,1h,6,Leaf3,23,2.22,0.63
7909,1e-08,98,DMNT,0.5,1h,6,Leaf3,23,2.22,0.63
7910,1e-08,98,DMNT,1,1h,6,Leaf3,23,2.22,0.63
7911,1.0037,98,DMNT,1.5,1h,6,Leaf3,23,2.22,0.63
7912,0.335239,98,DMNT,2,1h,6,Leaf3,23,2.22,0.63
7913,0.67879,98,DMNT,2.5,1h,6,Leaf3,23,2.22,0.63
7914,0.583707,98,DMNT,3,1h,6,Leaf3,23,2.22,0.63
7915,0.797666,98,DMNT,3.5,1h,6,Leaf3,23,2.22,0.63
7916,0.641993,98,DMNT,4,1h,6,Leaf3,23,2.22,0.63
7917,0.800758,98,DMNT,4.5,1h,6,Leaf3,23,2.22,0.63
7918,0.462349,98,DMNT,5,1h,6,Leaf3,23,2.22,0.63
7919,1.01388,98,DMNT,5.5,1h,6,Leaf3,23,2.22,0.63
7920,1.10013,98,DMNT,6,1h,6,Leaf3,23,2.22,0.63
7921,0.537685,98,DMNT,6.5,1h,6,Leaf3,23,2.22,0.63
7922,0.286261,98,DMNT,7,1h,6,Leaf3,23,2.22,0.63
7923,1.35575,98,DMNT,7.5,1h,6,Leaf3,23,2.22,0.63
7924,0.633751,98,DMNT,8,1h,6,Leaf3,23,2.22,0.63
7925,0.714331,98,DMNT,8.5,1h,6,Leaf3,23,2.22,0.63
7926,0.418644,98,DMNT,9,1h,6,Leaf3,23,2.22,0.63
7927,0.175047,98,DMNT,9.5,1h,6,Leaf3,23,2.22,0.63
7928,0.0749353,98,DMNT,10,1h,6,Leaf3,23,2.22,0.63
7929,1e-08,98,DMNT,10.5,1h,6,Leaf3,23,2.22,0.63
7930,0.51116,98,DMNT,11,1h,6,Leaf3,23,2.22,0.63
7931,1.1624,98,DMNT,11.5,1h,6,Leaf3,23,2.22,0.63
7932,0.146178,98,DMNT,12,1h,6,Leaf3,23,2.22,0.63
7933,1.54363,98,DMNT,12.5,1h,6,Leaf3,23,2.22,0.63
7934,8.19681,98,DMNT,13,1h,6,Leaf3,23,2.22,0.63
7935,10.7171,98,DMNT,13.5,1h,6,Leaf3,23,2.22,0.63
7936,8.80113,98,DMNT,14,1h,6,Leaf3,23,2.22,0.63
7937,5.22025,98,DMNT,14.5,1h,6,Leaf3,23,2.22,0.63
7938,4.9279,98,DMNT,15,1h,6,Leaf3,23,2.22,0.63
7939,2.24516,98,DMNT,15.5,1h,6,Leaf3,23,2.22,0.63
7940,1.43519,98,DMNT,16,1h,6,Leaf3,23,2.22,0.63
7941,1.19451,98,DMNT,16.5,1h,6,Leaf3,23,2.22,0.63
7942,1e-08,98,DMNT,17,1h,6,Leaf3,23,2.22,0.63
7943,0.985035,98,DMNT,17.5,1h,6,Leaf3,23,2.22,0.63
7944,0.976282,98,DMNT,18,1h,6,Leaf3,23,2.22,0.63
7945,0.591764,98,DMNT,18.5,1h,6,Leaf3,23,2.22,0.63
7946,1e-08,98,DMNT,19,1h,6,Leaf3,23,2.22,0.63
7947,1e-08,98,DMNT,19.5,1h,6,Leaf3,23,2.22,0.63
7948,1.16887,98,DMNT,20,1h,6,Leaf3,23,2.22,0.63
7949,0.378327,98,DMNT,20.5,1h,6,Leaf3,23,2.22,0.63
7950,1e-08,98,DMNT,21,1h,6,Leaf3,23,2.22,0.63
7951,0.110302,98,DMNT,21.5,1h,6,Leaf3,23,2.22,0.63
7952,0.600698,98,DMNT,22,1h,6,Leaf3,23,2.22,0.63
7953,1.07451,98,DMNT,22.5,1h,6,Leaf3,23,2.22,0.63
7954,1.32854,98,DMNT,23,1h,6,Leaf3,23,2.22,0.63
7955,1.15008,98,DMNT,23.5,1h,6,Leaf3,23,2.22,0.63
7956,0.761157,98,DMNT,24,1h,6,Leaf3,23,2.22,0.63
8161,0.422161,101,DMNT,-1,a,0,NA,NA,1.34,0.39
8162,1e-08,101,DMNT,-0.5,a,0,NA,NA,1.34,0.39
8163,1e-08,101,DMNT,0,a,0,NA,NA,1.34,0.39
8164,0.223987,101,DMNT,0.5,a,0,NA,NA,1.34,0.39
8165,1.05681,101,DMNT,1,a,0,NA,NA,1.34,0.39
8166,0.97568,101,DMNT,1.5,a,0,NA,NA,1.34,0.39
8167,0.467215,101,DMNT,2,a,0,NA,NA,1.34,0.39
8168,1e-08,101,DMNT,2.5,a,0,NA,NA,1.34,0.39
8169,0.234702,101,DMNT,3,a,0,NA,NA,1.34,0.39
8170,0.980343,101,DMNT,3.5,a,0,NA,NA,1.34,0.39
8171,1.24492,101,DMNT,4,a,0,NA,NA,1.34,0.39
8172,1.11815,101,DMNT,4.5,a,0,NA,NA,1.34,0.39
8173,1e-08,101,DMNT,5,a,0,NA,NA,1.34,0.39
8174,0.551543,101,DMNT,5.5,a,0,NA,NA,1.34,0.39
8175,0.598686,101,DMNT,6,a,0,NA,NA,1.34,0.39
8176,1e-08,101,DMNT,6.5,a,0,NA,NA,1.34,0.39
8177,0.759189,101,DMNT,7,a,0,NA,NA,1.34,0.39
8178,0.988082,101,DMNT,7.5,a,0,NA,NA,1.34,0.39
8179,0.857024,101,DMNT,8,a,0,NA,NA,1.34,0.39
8180,1e-08,101,DMNT,8.5,a,0,NA,NA,1.34,0.39
8181,0.669208,101,DMNT,9,a,0,NA,NA,1.34,0.39
8182,0.911197,101,DMNT,9.5,a,0,NA,NA,1.34,0.39
8183,0.377329,101,DMNT,10,a,0,NA,NA,1.34,0.39
8184,0.689564,101,DMNT,10.5,a,0,NA,NA,1.34,0.39
8185,1.18962,101,DMNT,11,a,0,NA,NA,1.34,0.39
8186,0.464884,101,DMNT,11.5,a,0,NA,NA,1.34,0.39
8187,0.598325,101,DMNT,12,a,0,NA,NA,1.34,0.39
8188,0.609588,101,DMNT,12.5,a,0,NA,NA,1.34,0.39
8189,1.28924,101,DMNT,13,a,0,NA,NA,1.34,0.39
8190,0.181839,101,DMNT,13.5,a,0,NA,NA,1.34,0.39
8191,1e-08,101,DMNT,14,a,0,NA,NA,1.34,0.39
8192,0.498733,101,DMNT,14.5,a,0,NA,NA,1.34,0.39
8193,1e-08,101,DMNT,15,a,0,NA,NA,1.34,0.39
8194,1e-08,101,DMNT,15.5,a,0,NA,NA,1.34,0.39
8195,0.845425,101,DMNT,16,a,0,NA,NA,1.34,0.39
8196,0.890554,101,DMNT,16.5,a,0,NA,NA,1.34,0.39
8197,0.660079,101,DMNT,17,a,0,NA,NA,1.34,0.39
8198,1.0275,101,DMNT,17.5,a,0,NA,NA,1.34,0.39
8199,0.0271108,101,DMNT,18,a,0,NA,NA,1.34,0.39
8200,0.41265,101,DMNT,18.5,a,0,NA,NA,1.34,0.39
8201,0.933981,101,DMNT,19,a,0,NA,NA,1.34,0.39
8202,0.912279,101,DMNT,19.5,a,0,NA,NA,1.34,0.39
8203,0.812548,101,DMNT,20,a,0,NA,NA,1.34,0.39
8204,0.27898,101,DMNT,20.5,a,0,NA,NA,1.34,0.39
8205,0.784508,101,DMNT,21,a,0,NA,NA,1.34,0.39
8206,0.596213,101,DMNT,21.5,a,0,NA,NA,1.34,0.39
8207,0.849851,101,DMNT,22,a,0,NA,NA,1.34,0.39
8208,1.0262,101,DMNT,22.5,a,0,NA,NA,1.34,0.39
8209,1e-08,101,DMNT,23,a,0,NA,NA,1.34,0.39
8210,1e-08,101,DMNT,23.5,a,0,NA,NA,1.34,0.39
8211,0.975552,101,DMNT,24,a,0,NA,NA,1.34,0.39
8416,1e-08,102,DMNT,-1,1c,6,Leaf3,11.75,1.62,0.5
8417,0.487104,102,DMNT,-0.5,1c,6,Leaf3,11.75,1.62,0.5
8418,0.215522,102,DMNT,0,1c,6,Leaf3,11.75,1.62,0.5
8419,0.332955,102,DMNT,0.5,1c,6,Leaf3,11.75,1.62,0.5
8420,1e-08,102,DMNT,1,1c,6,Leaf3,11.75,1.62,0.5
8421,0.608393,102,DMNT,1.5,1c,6,Leaf3,11.75,1.62,0.5
8422,0.620323,102,DMNT,2,1c,6,Leaf3,11.75,1.62,0.5
8423,4.95716,102,DMNT,2.5,1c,6,Leaf3,11.75,1.62,0.5
8424,4.72555,102,DMNT,3,1c,6,Leaf3,11.75,1.62,0.5
8425,4.97243,102,DMNT,3.5,1c,6,Leaf3,11.75,1.62,0.5
8426,3.9885,102,DMNT,4,1c,6,Leaf3,11.75,1.62,0.5
8427,4.41322,102,DMNT,4.5,1c,6,Leaf3,11.75,1.62,0.5
8428,3.89872,102,DMNT,5,1c,6,Leaf3,11.75,1.62,0.5
8429,2.7486,102,DMNT,5.5,1c,6,Leaf3,11.75,1.62,0.5
8430,3.28399,102,DMNT,6,1c,6,Leaf3,11.75,1.62,0.5
8431,1.99698,102,DMNT,6.5,1c,6,Leaf3,11.75,1.62,0.5
8432,1.44974,102,DMNT,7,1c,6,Leaf3,11.75,1.62,0.5
8433,1.68894,102,DMNT,7.5,1c,6,Leaf3,11.75,1.62,0.5
8434,1.21999,102,DMNT,8,1c,6,Leaf3,11.75,1.62,0.5
8435,2.52855,102,DMNT,8.5,1c,6,Leaf3,11.75,1.62,0.5
8436,1.57424,102,DMNT,9,1c,6,Leaf3,11.75,1.62,0.5
8437,1.14154,102,DMNT,9.5,1c,6,Leaf3,11.75,1.62,0.5
8438,1.74328,102,DMNT,10,1c,6,Leaf3,11.75,1.62,0.5
8439,1.0583,102,DMNT,10.5,1c,6,Leaf3,11.75,1.62,0.5
8440,0.831408,102,DMNT,11,1c,6,Leaf3,11.75,1.62,0.5
8441,1e-08,102,DMNT,11.5,1c,6,Leaf3,11.75,1.62,0.5
8442,0.926504,102,DMNT,12,1c,6,Leaf3,11.75,1.62,0.5
8443,0.804209,102,DMNT,12.5,1c,6,Leaf3,11.75,1.62,0.5
8444,1.29218,102,DMNT,13,1c,6,Leaf3,11.75,1.62,0.5
8445,0.652798,102,DMNT,13.5,1c,6,Leaf3,11.75,1.62,0.5
8446,1e-08,102,DMNT,14,1c,6,Leaf3,11.75,1.62,0.5
8447,1e-08,102,DMNT,14.5,1c,6,Leaf3,11.75,1.62,0.5
8448,0.915227,102,DMNT,15,1c,6,Leaf3,11.75,1.62,0.5
8449,1e-08,102,DMNT,15.5,1c,6,Leaf3,11.75,1.62,0.5
8450,0.685201,102,DMNT,16,1c,6,Leaf3,11.75,1.62,0.5
8451,1.00936,102,DMNT,16.5,1c,6,Leaf3,11.75,1.62,0.5
8452,0.386564,102,DMNT,17,1c,6,Leaf3,11.75,1.62,0.5
8453,1e-08,102,DMNT,17.5,1c,6,Leaf3,11.75,1.62,0.5
8454,1.16618,102,DMNT,18,1c,6,Leaf3,11.75,1.62,0.5
8455,0.440531,102,DMNT,18.5,1c,6,Leaf3,11.75,1.62,0.5
8456,1e-08,102,DMNT,19,1c,6,Leaf3,11.75,1.62,0.5
8457,0.428907,102,DMNT,19.5,1c,6,Leaf3,11.75,1.62,0.5
8458,0.119292,102,DMNT,20,1c,6,Leaf3,11.75,1.62,0.5
8459,0.946669,102,DMNT,20.5,1c,6,Leaf3,11.75,1.62,0.5
8460,0.106688,102,DMNT,21,1c,6,Leaf3,11.75,1.62,0.5
8461,1.27543,102,DMNT,21.5,1c,6,Leaf3,11.75,1.62,0.5
8462,0.226997,102,DMNT,22,1c,6,Leaf3,11.75,1.62,0.5
8463,0.883323,102,DMNT,22.5,1c,6,Leaf3,11.75,1.62,0.5
8464,1.04853,102,DMNT,23,1c,6,Leaf3,11.75,1.62,0.5
8465,0.507679,102,DMNT,23.5,1c,6,Leaf3,11.75,1.62,0.5
8466,0.215053,102,DMNT,24,1c,6,Leaf3,11.75,1.62,0.5
